;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;ne;std_ne;Te;std_Te
306;50209;OP22;EIM000+2520;20241127.043;10.87;0.07526881720430108;False;True;0.16367385946380966;False;3;;;;
399;50209;OP22;EIM000+2520;20241212.033;9.0;0.30434782608695654;False;True;0.16366562720048286;False;3;1.176e+19;2.7000000000000003e+17;11.18;0.76
499;50209;OP22;EIM000+2520;20241212.040;3.0;0.26436781609195403;False;True;0.16366562720048286;False;3;;;;
367;50209;OP22;EIM000+2520;20241212.018;3.0;0.26373626373626374;False;True;0.16366562720048286;False;3;;;;
813;50209;OP22;EIM000+2520;20241024.067;8.0;0.0967741935483871;False;True;0.16359979889391654;False;3;;;;
611;50209;OP22;EIM000+2520;20241212.039;11.0;0.358695652173913;False;True;0.16357512692907053;False;3;7.33e+18;1.1e+17;10.09;0.34
1715;50209;OP22;EIM000+2520;20241210.066;10.0;0.1958762886597938;False;True;0.16126275574322627;False;3;;;;
370;50209;OP22;EIM000+2520;20241212.018;9.0;0.07142857142857142;False;True;0.1612254137532069;False;3;;;;
819;50209;OP22;EIM000+2520;20241024.068;12.0;0.07291666666666667;False;True;0.16122377094550394;False;3;;;;
283;50209;OP22;EIM000+2520;20241127.040;2.87;0.11578947368421053;False;True;0.16121894800362063;False;3;6.64e+18;4e+16;9.61;0.12
1850;50209;OP22;EIM000+2520;20241023.040;0.5;0.11764705882352941;False;True;0.16120273531777957;False;3;3.53e+18;1e+16;15.18;0.11
474;50209;OP22;EIM000+2520;20241212.034;1.0;0.2777777777777778;False;True;0.16118652589240826;False;3;;;;
752;50209;OP22;EIM000+2520;20241024.024;7.6;0.10227272727272728;False;True;0.16118652589240826;False;3;6.78e+18;2e+16;4.77;0.02
439;50209;OP22;EIM000+2520;20241212.031;15.0;0.03529411764705882;False;True;0.1611848722591028;False;3;;;;
607;50209;OP22;EIM000+2520;20241212.039;3.0;0.23595505617977527;False;True;0.16117676640683934;False;3;7.49e+18;1.7e+17;9.45;0.44
180;50209;OP22;EIM000+2520;20241121.073;3.5;0.05813953488372093;False;True;0.1611686613698079;False;3;;;;
1714;50209;OP22;EIM000+2520;20241210.066;7.0;0.06382978723404255;False;True;0.16115889542779538;False;3;;;;
1574;50209;OP22;EIM000+2520;20241008.052;3.35;0.17777777777777778;False;True;0.1611524537409493;False;3;;;;
343;50209;OP22;EIM000+2520;20241212.010;11.0;0.1839080459770115;False;True;0.16111194892675815;False;3;1.037e+19;1.3e+17;11.44;0.33
1807;50209;OP22;EIM000+2520;20241023.038;5.0;0.23863636363636365;False;True;0.16110049290815814;False;3;1.092e+19;;11.13;
1044;50209;OP22;EIM000+2520;20241023.032;2.0;0.13131313131313133;False;True;0.16109407210015586;False;3;7.24e+18;4e+16;8.88;0.08
1516;50209;OP22;EIM000+2520;20241128.095;5.0;0.1414141414141414;False;True;0.160787860516531;False;3;;;;
366;50209;OP22;EIM000+2520;20241212.018;1.0;0.21839080459770116;False;True;0.1588131757606236;False;3;;;;
504;50209;OP22;EIM000+2520;20241212.040;13.0;0.25;False;True;0.15875967433912955;False;3;;;;
1862;50209;OP22;EIM000+2520;20241023.060;10.0;0.06060606060606061;False;True;0.15873415174079292;False;3;5.25e+18;2e+16;15.2;0.07
467;50209;OP22;EIM000+2520;20241212.027;3.0;0.28888888888888886;False;True;0.15872856208821606;False;3;;;;
487;50209;OP22;EIM000+2520;20241212.038;11.0;0.35106382978723405;False;True;0.15870461631298402;False;3;;;;
296;50209;OP22;EIM000+2520;20241127.042;2.87;0.19230769230769232;False;True;0.1586886564762671;False;3;;;;
426;50209;OP22;EIM000+2520;20241212.020;15.0;0.034482758620689655;False;True;0.1586886564762671;False;3;9.65e+18;1.7e+17;11.05;0.48
2;50209;OP22;EIM000+2520;20241119.053;2.0;0.13333333333333333;False;True;0.15867826786702208;False;3;;;;
184;50209;OP22;EIM000+2520;20241121.076;3.5;0.042105263157894736;False;True;0.15867269984917043;False;3;2.44e+18;4e+16;13.45;0.3
537;50209;OP22;EIM000+2520;20241212.036;3.0;0.19540229885057472;False;True;0.15866787403159271;False;3;;;;
466;50209;OP22;EIM000+2520;20241212.027;1.0;0.2872340425531915;False;True;0.15866230827256725;False;3;;;;
843;50209;OP22;EIM000+2520;20241023.077;15.0;0.06741573033707865;False;True;0.1586598923487097;False;3;;;;
721;50209;OP22;EIM000+2520;20241023.068;17.0;0.046511627906976744;False;True;0.15865747496603433;False;3;;;;
400;50209;OP22;EIM000+2520;20241212.033;11.0;0.2808988764044944;False;True;0.15865432967917129;False;3;1.1e+19;1.9e+17;11.39;0.54
282;50209;OP22;EIM000+2520;20241127.040;0.8700000000000001;0.21568627450980393;False;True;0.1586494917983295;False;3;8.1e+18;3e+16;9.24;0.06
479;50209;OP22;EIM000+2520;20241212.034;11.0;0.3548387096774194;False;True;0.1586487709244458;False;3;;;;
102;50209;OP22;EIM000+2520;20241126.009;9.5;0.2765957446808511;False;True;0.15863837489943686;False;3;9.71e+18;3e+16;11.02;0.05
606;50209;OP22;EIM000+2520;20241212.039;1.0;0.29411764705882354;False;True;0.1586359521174932;False;3;7.27e+18;1.6e+17;10.14;0.48
424;50209;OP22;EIM000+2520;20241212.020;11.0;0.36666666666666664;False;True;0.15861999597666465;False;3;1.259e+19;2.8000000000000003e+17;11.15;0.69
536;50209;OP22;EIM000+2520;20241212.036;1.0;0.25;False;True;0.1585856553666633;False;3;;;;
743;50209;OP22;EIM000+2520;20241023.064;15.0;0.09278350515463918;False;True;0.15856970428485215;False;3;5.7e+18;2e+16;15.25;0.06
79;50209;OP22;EIM000+2520;20241121.080;10.0;0.07777777777777778;False;True;0.15625157106228948;False;3;5.22e+18;4e+16;9.97;0.14
744;50209;OP22;EIM000+2520;20241023.064;17.0;0.034482758620689655;False;True;0.1561887532036786;False;3;6.16e+18;2e+16;14.48;0.07
900;50209;OP22;EIM000+2520;20241024.062;12.0;0.05555555555555555;False;True;0.1561761006289308;False;3;;;;
1499;50209;OP22;EIM000+2520;20241128.085;7.0;0.09090909090909091;False;True;0.15617457763475462;False;3;;;;
49;50209;OP22;EIM000+2520;20241121.015;10.0;0.39603960396039606;False;True;0.1561572140304967;False;3;;;;
388;50209;OP22;EIM000+2520;20241212.032;3.0;0.39;False;True;0.15615253043565752;False;3;;;;
696;50209;OP22;EIM000+2520;20241023.062;15.0;0.04395604395604396;False;True;0.15614317313492862;False;3;3.86e+18;1e+16;16.13;0.05
432;50209;OP22;EIM000+2520;20241212.031;1.0;0.22727272727272727;False;True;0.15612429605792438;False;3;;;;
612;50209;OP22;EIM000+2520;20241212.039;13.0;0.21505376344086022;False;True;0.15610859728506787;False;3;6.1e+18;6e+16;10.64;0.21
856;50209;OP22;EIM000+2520;20241023.070;17.0;0.13636363636363635;False;True;0.15609290166901266;False;3;;;;
1481;50209;OP22;EIM000+2520;20241128.082;9.0;0.07608695652173914;False;True;0.15608505504448802;False;3;;;;
715;50209;OP22;EIM000+2520;20241023.068;1.0;0.14606741573033707;False;True;0.15606296836493486;False;3;;;;
106;50209;OP22;EIM000+2520;20241126.012;9.5;0.09782608695652174;False;True;0.15372623956552348;False;3;4.86e+18;1e+16;11.62;0.04
101;50209;OP22;EIM000+2520;20241126.009;6.5;0.18;False;True;0.15370687053616336;False;3;8.880000000000001e+18;3e+16;10.76;0.06
494;50209;OP22;EIM000+2520;20241212.037;9.0;0.25806451612903225;False;True;0.15363339200402312;False;3;;;;
1498;50209;OP22;EIM000+2520;20241128.085;5.0;0.0625;False;True;0.15363325281803542;False;3;;;;
1806;50209;OP22;EIM000+2520;20241023.038;3.5;0.056179775280898875;False;True;0.15363325281803542;False;3;1.009e+19;1.5e+17;10.94;0.42
791;50209;OP22;EIM000+2520;20241024.071;8.0;0.11956521739130435;False;True;0.15362945822224458;False;3;;;;
394;50209;OP22;EIM000+2520;20241212.032;15.0;0.056818181818181816;False;True;0.15362945822224458;False;3;;;;
297;50209;OP22;EIM000+2520;20241127.042;4.87;0.06382978723404255;False;True;0.153625666297898;False;3;;;;
738;50209;OP22;EIM000+2520;20241023.064;1.0;0.07692307692307693;False;True;0.15360249384081653;False;3;9.14e+18;4e+16;11.23;0.09
289;50209;OP22;EIM000+2520;20241127.039;0.8700000000000001;0.10752688172043011;False;True;0.15357160810335294;False;3;5.45e+18;2.44e+18;14.08;14.84
741;50209;OP22;EIM000+2520;20241023.064;10.0;0.20212765957446807;False;True;0.15357142857142858;False;3;8.1e+18;4e+16;13.71;0.12
811;50209;OP22;EIM000+2520;20241024.067;3.0;0.043010752688172046;False;True;0.15354073478413832;False;3;;;;
716;50209;OP22;EIM000+2520;20241023.068;4.0;0.060240963855421686;False;True;0.15353281367865226;False;3;;;;
44;50209;OP22;EIM000+2520;20241121.014;10.0;0.1188118811881188;False;True;0.1535059060065343;False;3;1.033e+19;3e+16;16.07;0.1
707;50209;OP22;EIM000+2520;20241023.065;13.0;0.06521739130434782;False;True;0.15326633165829145;False;3;;;;
1686;50209;OP22;EIM000+2520;20241210.056;4.0;0.05434782608695652;False;True;0.15326633165829145;False;3;;;;
74;50209;OP22;EIM000+2520;20241121.079;7.0;0.07368421052631578;False;True;0.15120724346076458;False;3;;;;
1125;50209;OP22;EIM000+2520;20241024.074;12.0;0.043010752688172046;False;True;0.15120136724640595;False;3;;;;
1697;50209;OP22;EIM000+2520;20241210.061;7.0;0.03409090909090909;False;True;0.1511569416498994;False;3;;;;
637;50209;OP22;EIM000+2520;20241212.060;4.0;0.3111111111111111;False;True;0.1511540202142103;False;3;1.136e+19;6e+16;12.2;0.12
1762;50209;OP22;EIM000+2520;20241210.072;4.0;0.03409090909090909;False;True;0.15113590671491758;False;3;;;;
476;50209;OP22;EIM000+2520;20241212.034;5.0;0.10465116279069768;False;True;0.15113413468792436;False;3;;;;
874;50209;OP22;EIM000+2520;20241023.076;17.0;0.06593406593406594;False;True;0.15113413468792436;False;3;;;;
691;50209;OP22;EIM000+2520;20241023.062;1.0;0.07446808510638298;False;True;0.1511218432437871;False;3;9.18e+18;3e+16;10.99;0.06
90;50209;OP22;EIM000+2520;20241126.007;9.5;0.08791208791208792;False;True;0.15110843010104058;False;3;3.02e+18;1e+16;14.18;0.07
473;50209;OP22;EIM000+2520;20241212.027;15.0;0.045454545454545456;False;True;0.15110843010104058;False;3;;;;
906;50209;OP22;EIM000+2520;20241024.058;12.0;0.05555555555555555;False;True;0.15110083442243893;False;3;;;;
2025;50209;OP22;EIM000+2520;20241105.026;2.0;0.09375;False;True;0.15109143949300874;False;3;8.24e+18;3e+16;11.58;0.07
403;50209;OP22;EIM000+2520;20241212.035;1.0;0.2247191011235955;False;True;0.15108094519859225;False;3;;;;
2109;50209;OP22;EIM000+2520;20241203.035;4.5;0.043010752688172046;False;True;0.15107624220478777;False;3;4.87e+18;3e+16;9.58;0.1
841;50209;OP22;EIM000+2520;20241023.077;10.0;0.09574468085106383;False;True;0.15106682769726248;False;3;;;;
482;50209;OP22;EIM000+2520;20241212.038;1.0;0.2736842105263158;False;True;0.151056338028169;False;3;;;;
1608;50209;OP22;EIM000+2520;20241010.036;8.95;0.10752688172043011;False;True;0.1510458567980692;False;3;3.96e+18;1e+16;37.11;0.35
1747;50209;OP22;EIM000+2520;20241210.087;4.0;0.07446808510638298;False;True;0.1510440251572327;False;3;;;;
298;50209;OP22;EIM000+2520;20241127.042;6.87;0.06451612903225806;False;True;0.15104114274217886;False;3;;;;
98;50209;OP22;EIM000+2520;20241126.010;9.5;0.0851063829787234;False;True;0.1486452520987282;False;3;;;;
63;50209;OP22;EIM000+2520;20241121.078;10.0;0.06976744186046512;False;True;0.1486452520987282;False;3;4.6e+18;2e+16;9.46;0.07
94;50209;OP22;EIM000+2520;20241126.008;9.5;0.11235955056179775;False;True;0.14863640937908826;False;3;4.33e+18;1e+16;11.45;0.05
864;50209;OP22;EIM000+2520;20241023.073;10.0;0.08602150537634409;False;True;0.14863234111021723;False;3;;;;
1026;50209;OP22;EIM000+2520;20241024.015;10.1;0.03529411764705882;False;True;0.14863234111021723;False;3;;;;
1518;50209;OP22;EIM000+2520;20241128.095;9.0;0.08791208791208792;False;True;0.1486228387615601;False;3;;;;
492;50209;OP22;EIM000+2520;20241212.037;5.0;0.10588235294117647;False;True;0.14862145300865365;False;3;;;;
39;50209;OP22;EIM000+2520;20241121.013;10.0;0.07777777777777778;False;True;0.1486153691511283;False;3;;;;
944;50209;OP22;EIM000+2520;20241023.058;15.0;0.03488372093023256;False;True;0.14861397595210546;False;3;;;;
460;50209;OP22;EIM000+2520;20241212.022;5.0;0.08433734939759036;False;True;0.1486064996478519;False;3;;;;
1577;50209;OP22;EIM000+2520;20241008.052;9.35;0.14942528735632185;False;True;0.148604475735479;False;3;;;;
694;50209;OP22;EIM000+2520;20241023.062;10.0;0.043478260869565216;False;True;0.14860043218252172;False;3;4.1e+18;2e+16;15.13;0.08
714;50209;OP22;EIM000+2520;20241023.067;1.0;0.07058823529411765;False;True;0.14858407524772396;False;3;8.49e+18;1.2e+17;11.0;0.37
875;50209;OP22;EIM000+2520;20241023.076;19.0;0.03225806451612903;False;True;0.14858407524772396;False;3;;;;
1270;50209;OP22;EIM000+2520;20241203.055;4.0;0.14285714285714285;False;True;0.14858205953338696;False;3;5.84e+18;6e+16;10.0;0.21
321;50209;OP22;EIM000+2520;20241127.046;10.87;0.12380952380952381;False;True;0.1485745889687767;False;3;4.72e+18;2e+16;28.95;0.24
54;50209;OP22;EIM000+2520;20241121.016;10.0;0.29906542056074764;False;True;0.1485711410746629;False;3;;;;
281;50209;OP22;EIM000+2520;20241127.038;2.87;0.10526315789473684;False;True;0.1485711410746629;False;3;;;;
1277;50209;OP22;EIM000+2520;20241203.058;4.0;0.13793103448275862;False;True;0.14856711915535445;False;3;5.79e+18;7.000000000000001e+16;10.5;0.28
797;50209;OP22;EIM000+2520;20241024.066;12.0;0.043478260869565216;False;True;0.1485651103181384;False;3;;;;
238;50209;OP22;EIM000+2520;20241127.028;0.8700000000000001;0.17647058823529413;False;True;0.14856366654927805;False;3;6.06e+18;3e+16;10.36;0.07
1271;50209;OP22;EIM000+2520;20241203.055;7.0;0.11702127659574468;False;True;0.14856165761416215;False;3;4.89e+18;9e+16;14.53;0.41
2145;50209;OP22;EIM000+2520;20241210.013;21.0;0.06382978723404255;False;True;0.14856165761416215;False;3;;;;
1480;50209;OP22;EIM000+2520;20241128.082;7.0;0.13725490196078433;False;True;0.1485596500930069;False;3;;;;
818;50209;OP22;EIM000+2520;20241024.068;10.0;0.053763440860215055;False;True;0.14855820039253184;False;3;;;;
1767;50209;OP22;EIM000+2520;20241210.063;7.0;0.03333333333333333;False;True;0.14855619277593318;False;3;;;;
1276;50209;OP22;EIM000+2520;20241203.058;1.0;0.19540229885057472;False;True;0.14855418657279357;False;3;6.38e+18;9e+16;9.98;0.28
905;50209;OP22;EIM000+2520;20241024.058;10.0;0.046511627906976744;False;True;0.14855418657279357;False;3;;;;
851;50209;OP22;EIM000+2520;20241023.070;4.0;0.08695652173913043;False;True;0.1485487197545148;False;3;;;;
870;50209;OP22;EIM000+2520;20241023.076;7.0;0.03296703296703297;False;True;0.1485243099200563;False;3;;;;
844;50209;OP22;EIM000+2520;20241023.077;17.0;0.058823529411764705;False;True;0.14852082914067216;False;3;;;;
142;50209;OP22;EIM000+2520;20241121.046;3.5;0.044444444444444446;False;True;0.14851335714645067;False;3;2.42e+18;5e+16;12.38;0.35
1273;50209;OP22;EIM000+2520;20241203.057;1.0;0.09302325581395349;False;True;0.14851136592234962;False;3;4.99e+18;7.6e+17;9.74;3.2
325;50209;OP22;EIM000+2520;20241127.047;6.87;0.044444444444444446;False;True;0.14849642964899928;False;3;2.59e+18;2e+16;15.42;0.16
1877;50209;OP22;EIM000+2520;20241105.021;2.0;0.054945054945054944;False;True;0.14847600844985415;False;3;9.38e+18;7.000000000000001e+16;11.13;0.13
408;50209;OP22;EIM000+2520;20241212.035;11.0;0.2;False;True;0.1482542074855564;False;3;;;;
70;50209;OP22;EIM000+2520;20241121.081;7.0;0.04395604395604396;False;True;0.14616352201257862;False;3;4.58e+18;5e+16;10.09;0.21
237;50209;OP22;EIM000+2520;20241127.027;10.87;0.0989010989010989;False;True;0.14615384615384616;False;3;6.68e+18;5e+16;10.49;0.11
209;50209;OP22;EIM000+2520;20241127.019;8.87;0.056818181818181816;False;True;0.14613295785980088;False;3;5.24e+18;1e+16;9.94;0.04
2030;50209;OP22;EIM000+2520;20241105.024;2.0;0.06451612903225806;False;True;0.1461290647337159;False;3;8.74e+18;5e+16;11.67;0.1
404;50209;OP22;EIM000+2520;20241212.035;3.0;0.3111111111111111;False;True;0.14611711485297812;False;3;;;;
409;50209;OP22;EIM000+2520;20241212.035;13.0;0.2;False;True;0.1461132075471698;False;3;;;;
55;50209;OP22;EIM000+2520;20241121.016;14.0;0.27419354838709675;False;True;0.1461070008556042;False;3;;;;
154;50209;OP22;EIM000+2520;20241121.048;3.5;0.03409090909090909;False;True;0.1461035696329814;False;3;3.02e+18;8e+16;10.34;0.53
1478;50209;OP22;EIM000+2520;20241128.082;3.0;0.1;False;True;0.1461024275016334;False;3;;;;
480;50209;OP22;EIM000+2520;20241212.034;13.0;0.14772727272727273;False;True;0.14609736471534904;False;3;;;;
1673;50209;OP22;EIM000+2520;20241210.079;1.0;0.21649484536082475;False;True;0.1460911560519167;False;3;;;;
495;50209;OP22;EIM000+2520;20241212.037;11.0;0.36363636363636365;False;True;0.14609001760120693;False;3;;;;
2187;50209;OP22;EIM000+2520;20241210.060;4.0;0.056818181818181816;False;True;0.14609001760120693;False;3;;;;
60;50209;OP22;EIM000+2520;20241121.078;0.5;0.033707865168539325;False;True;0.1460888799517394;False;3;4.02e+18;5e+16;13.69;0.33
1536;50209;OP22;EIM000+2520;20241023.042;0.5;0.052083333333333336;False;True;0.14608380703254692;False;3;6.19e+18;3e+16;9.63;0.09
1124;50209;OP22;EIM000+2520;20241024.074;10.0;0.043478260869565216;False;True;0.14608267122598814;False;3;;;;
280;50209;OP22;EIM000+2520;20241127.038;0.8700000000000001;0.13829787234042554;False;True;0.14608153621877043;False;3;;;;
684;50209;OP22;EIM000+2520;20241023.066;13.0;0.1568627450980392;False;True;0.1460764587525151;False;3;;;;
401;50209;OP22;EIM000+2520;20241212.033;13.0;0.23404255319148937;False;True;0.14607532558958114;False;3;9.73e+18;1.5e+17;11.6;0.47
159;50209;OP22;EIM000+2520;20241121.047;7.0;0.033707865168539325;False;True;0.146062893081761;False;3;3.7e+18;4e+16;10.13;0.17
2031;50209;OP22;EIM000+2520;20241105.024;5.0;0.0449438202247191;False;True;0.1460617644100191;False;3;3.99e+18;3e+16;13.83;0.11
242;50209;OP22;EIM000+2520;20241127.029;0.8700000000000001;0.043010752688172046;False;True;0.1460606365327568;False;3;5.23e+18;3e+16;11.52;0.09
1894;50209;OP22;EIM000+2520;20241105.027;2.0;0.0449438202247191;False;True;0.1460544183473319;False;3;7.29e+18;4e+16;11.7;0.1
872;50209;OP22;EIM000+2520;20241023.076;13.0;0.03260869565217391;False;True;0.14605329311211665;False;3;;;;
2168;50209;OP22;EIM000+2520;20241210.024;9.2;0.054945054945054944;False;True;0.14604595042984264;False;3;;;;
405;50209;OP22;EIM000+2520;20241212.035;5.0;0.034482758620689655;False;True;0.146040849179998;False;3;;;;
1874;50209;OP22;EIM000+2520;20241105.018;2.0;0.05319148936170213;False;True;0.14603462157809985;False;3;3.13e+18;3e+16;14.93;0.14
898;50209;OP22;EIM000+2520;20241024.062;8.0;0.06451612903225806;False;True;0.1460103574840364;False;3;;;;
745;50209;OP22;EIM000+2520;20241023.064;19.0;0.08791208791208792;False;True;0.14600412412613792;False;3;6.78e+18;6e+16;13.03;0.24
717;50209;OP22;EIM000+2520;20241023.068;7.0;0.11363636363636363;False;True;0.14599567643657935;False;3;;;;
1872;50209;OP22;EIM000+2520;20241105.017;8.3;0.03488372093023256;False;True;0.14595274007038714;False;3;2.74e+18;2e+16;15.13;0.12
150;50209;OP22;EIM000+2520;20241121.044;3.5;0.046511627906976744;False;True;0.14589512845005279;False;3;;;;
61;50209;OP22;EIM000+2520;20241121.078;3.5;0.07526881720430108;False;True;0.14574227581009797;False;3;2.74e+18;4e+16;13.27;0.24
699;50209;OP22;EIM000+2520;20241023.062;21.0;0.05434782608695652;False;True;0.1436253078044123;False;3;3.97e+18;1e+16;15.57;0.07
464;50209;OP22;EIM000+2520;20241212.022;13.0;0.17777777777777778;False;True;0.14360444645641568;False;3;;;;
800;50209;OP22;EIM000+2520;20241024.069;5.0;0.07142857142857142;False;True;0.14359025960957938;False;3;;;;
1477;50209;OP22;EIM000+2520;20241128.082;1.0;0.10891089108910891;False;True;0.14359000150882664;False;3;;;;
865;50209;OP22;EIM000+2520;20241023.073;13.0;0.06451612903225806;False;True;0.14358974358974358;False;3;;;;
2278;50209;OP23;EIM000+2520;20250401.015;7.0;0.0625;False;True;0.1435827801247234;False;3;5.41e+18;8e+16;12.94;0.29
1119;50209;OP22;EIM000+2520;20241024.076;12.0;0.034482758620689655;False;True;0.1435758124559815;False;3;;;;
1027;50209;OP22;EIM000+2520;20241024.015;12.6;0.043010752688172046;False;True;0.14357555946693487;False;3;;;;
1500;50209;OP22;EIM000+2520;20241128.085;9.0;0.09782608695652174;False;True;0.1435753066559421;False;3;;;;
673;50209;OP22;EIM000+2520;20241023.061;10.0;0.03571428571428571;False;True;0.14356087262491204;False;3;3.64e+18;1e+16;14.88;0.08
305;50209;OP22;EIM000+2520;20241127.043;8.87;0.07291666666666667;False;True;0.1435541471756954;False;3;;;;
1607;50209;OP22;EIM000+2520;20241010.036;5.4;0.10377358490566038;False;True;0.14354668409673688;False;3;4.41e+18;2e+16;35.03;0.28
2122;50209;OP22;EIM000+2520;20241203.045;4.5;0.03296703296703297;False;True;0.14354668409673688;False;3;2.98e+18;1e+16;11.37;0.07
1517;50209;OP22;EIM000+2520;20241128.095;7.0;0.07;False;True;0.14353970728763266;False;3;;;;
1718;50209;OP22;EIM000+2520;20241210.075;1.0;0.033707865168539325;False;True;0.14353970728763266;False;3;;;;
1260;50209;OP22;EIM000+2520;20241203.053;1.0;0.10638297872340426;False;True;0.14353946706887882;False;3;5.27e+18;3e+16;10.55;0.1
1557;50209;OP22;EIM000+2520;20241015.071;1.2000000000000002;0.058823529411764705;False;True;0.14353946706887882;False;3;;;;
842;50209;OP22;EIM000+2520;20241023.077;13.0;0.09782608695652174;False;True;0.14352527030424944;False;3;;;;
742;50209;OP22;EIM000+2520;20241023.064;13.0;0.07216494845360824;False;True;0.14352503519002613;False;3;6.54e+18;3e+16;14.08;0.08
1720;50209;OP22;EIM000+2520;20241210.075;7.0;0.06666666666666667;False;True;0.14351851851851852;False;3;;;;
563;50209;OP22;EIM000+2520;20241212.047;11.0;0.0449438202247191;False;True;0.14351782033881264;False;3;;;;
29;50209;OP22;EIM000+2520;20241119.020;12.0;0.06315789473684211;False;True;0.14351060621292852;False;3;4.24e+18;5e+16;12.22;0.28
1279;50209;OP22;EIM000+2520;20241203.058;10.0;0.10344827586206896;False;True;0.14350362027353178;False;3;6.06e+18;8e+16;13.37;0.44
1738;50209;OP22;EIM000+2520;20241210.071;4.0;0.03488372093023256;False;True;0.14348241686371183;False;3;;;;
1266;50209;OP22;EIM000+2520;20241203.054;1.0;0.07317073170731707;False;True;0.14348219674109838;False;3;5.09e+18;1.5e+17;10.29;0.66
266;50209;OP22;EIM000+2520;20241127.034;4.87;0.053763440860215055;False;True;0.14345312892686604;False;3;5.55e+18;3e+16;9.83;0.1
2275;50209;OP23;EIM000+2520;20250401.014;7.0;0.05813953488372093;False;True;0.14112558467032138;False;3;6.8e+18;9e+16;12.98;0.33
1869;50209;OP22;EIM000+2520;20241023.060;25.0;0.09782608695652174;False;True;0.14111787493082456;False;3;3.77e+18;1e+16;17.04;0.08
675;50209;OP22;EIM000+2520;20241023.061;15.0;0.033707865168539325;False;True;0.1410901045856798;False;3;3.66e+18;2e+16;14.77;0.1
300;50209;OP22;EIM000+2520;20241127.042;10.87;0.06741573033707865;False;True;0.1410611013326628;False;3;;;;
845;50209;OP22;EIM000+2520;20241023.077;19.0;0.07777777777777778;False;True;0.1410533729060818;False;3;;;;
1059;50209;OP22;EIM000+2520;20241023.085;21.0;0.0425531914893617;False;True;0.1410475520257364;False;3;;;;
2199;50209;OP22;EIM000+2520;20241210.095;10.0;0.03488372093023256;False;True;0.14104691507014633;False;3;;;;
2151;50209;OP22;EIM000+2520;20241210.016;21.0;0.054945054945054944;False;True;0.14104627766599598;False;3;;;;
284;50209;OP22;EIM000+2520;20241127.040;4.87;0.11956521739130435;False;True;0.1410391831396811;False;3;5.92e+18;4e+16;10.08;0.13
119;50209;OP22;EIM000+2520;20241126.020;6.5;0.043478260869565216;False;True;0.1410391831396811;False;3;2.31e+18;1e+16;13.75;0.07
285;50209;OP22;EIM000+2520;20241127.040;6.87;0.08888888888888889;False;True;0.14103273166071698;False;3;5.18e+18;5e+16;10.01;0.21
1005;50209;OP22;EIM000+2520;20241024.021;7.6;0.043478260869565216;False;True;0.14103273166071698;False;3;;;;
912;50209;OP22;EIM000+2520;20241024.054;12.0;0.044444444444444446;False;True;0.14102564102564102;False;3;;;;
1797;50209;OP22;EIM000+2520;20241105.011;8.3;0.03488372093023256;False;True;0.14102564102564102;False;3;3.29e+18;1e+16;15.04;0.06
1515;50209;OP22;EIM000+2520;20241128.095;3.0;0.06315789473684211;False;True;0.14101855110351416;False;3;;;;
1724;50209;OP22;EIM000+2520;20241210.083;4.0;0.054945054945054944;False;True;0.14101855110351416;False;3;;;;
718;50209;OP22;EIM000+2520;20241023.068;10.0;0.03409090909090909;False;True;0.1410172561251698;False;3;;;;
2143;50209;OP22;EIM000+2520;20241210.013;11.0;0.03333333333333333;False;True;0.14100437339767757;False;3;;;;
911;50209;OP22;EIM000+2520;20241024.054;10.0;0.03488372093023256;False;True;0.14100241545893719;False;3;;;;
562;50209;OP22;EIM000+2520;20241212.047;9.0;0.0449438202247191;False;True;0.140996630964952;False;3;;;;
241;50209;OP22;EIM000+2520;20241127.028;6.87;0.12244897959183673;False;True;0.1409895414320193;False;3;4.71e+18;2e+16;11.04;0.08
2134;50209;OP22;EIM000+2520;20241210.012;11.0;0.03409090909090909;False;True;0.14097602653666383;False;3;;;;
924;50209;OP22;EIM000+2520;20241024.057;3.0;0.044444444444444446;False;True;0.14093285082428628;False;3;;;;
72;50209;OP22;EIM000+2520;20241121.079;0.5;0.03333333333333333;False;True;0.1407035175879397;False;3;;;;
866;50209;OP22;EIM000+2520;20241023.073;15.0;0.15053763440860216;False;True;0.14069644741470277;False;3;;;;
812;50209;OP22;EIM000+2520;20241024.067;5.0;0.054945054945054944;False;True;0.13858299391562326;False;3;;;;
1736;50209;OP22;EIM000+2520;20241210.091;4.0;0.1724137931034483;False;True;0.1385745183843871;False;3;8.76e+18;;11.79;
1057;50209;OP22;EIM000+2520;20241023.085;17.0;0.03409090909090909;False;True;0.1385745183843871;False;3;;;;
683;50209;OP22;EIM000+2520;20241023.066;10.0;0.041237113402061855;False;True;0.13856754853636455;False;3;;;;
2086;50209;OP22;EIM000+2520;20241203.032;5.0;0.05434782608695652;False;True;0.13854664319839075;False;3;2.74e+18;2e+16;13.29;0.21
1737;50209;OP22;EIM000+2520;20241210.071;1.0;0.05434782608695652;False;True;0.13853967615407825;False;3;;;;
332;50209;OP22;EIM000+2520;20241127.050;1.0;0.03225806451612903;False;True;0.13853967615407825;False;3;;;;
916;50209;OP22;EIM000+2520;20241024.056;8.0;0.033707865168539325;False;True;0.13853815584284923;False;3;;;;
