;LP;campaign;configuration;dischargeID;plunge;V_limit_failure;V_limit_failure_yn;V_limit_change;R_limit_failure;R_limit_failure_yn;numberOfFailureIndicators;Failed;ne;std_ne;Te;std_Te
226;51222;OP22;ECM003+2520;20241106.036;5.0;0.0;False;False;0.0025142052597174032;True;1;False;7.65e+18;6e+16;9.24;0.15
738;51222;OP22;EIM000+2614;20241121.028;14.0;0.0;False;False;0.0025142052597174032;True;1;False;;;;
1481;51222;OP23;DBM000-2520;20250226.038;6.85;0.0;False;False;0.0025142052597174032;True;1;False;5.2e+18;7.000000000000001e+16;10.05;0.19
2191;51222;OP23;EIM000-1800;20250318.058;2.5;0.0;False;False;0.0025142052597174032;True;1;False;;;;
694;51222;OP22;EIM000+2520;20241128.082;5.0;0.0;False;False;0.00251407884151247;True;1;False;;;;
1041;51222;OP22;FMM002+2520;20241204.034;13.65;0.0;False;False;0.00251407884151247;True;1;False;;;;
2972;51222;OP23;KJM008-2520;20250326.080;5.0;0.0;False;False;0.00251407884151247;True;1;False;;;;
743;51222;OP22;EIM000+2614;20241121.035;10.0;0.0;False;False;0.0025139524360199106;True;1;False;;;;
2204;51222;OP23;EIM000-2620;20250306.060;4.0;0.0;False;False;0.0025139524360199106;True;1;False;;;;
3003;51222;OP23;KJM008-2520;20250305.079;2.0;0.0;False;False;0.0025139524360199106;True;1;False;;;;
3099;51222;OP23;KJM008-2620;20250311.069;1.0;0.0;False;False;0.0025139524360199106;True;1;False;;;;
3124;51222;OP23;KJM008-2620;20250305.066;9.9;0.0;False;False;0.002513826043237808;True;1;False;;;;
3288;51222;OP23;XIM001+2485;20250415.045;4.0;0.0;False;False;0.002513826043237808;True;1;False;;;;
1050;51222;OP22;FMM002+2620;20241126.041;0.5;0.0;False;False;0.002513699663164245;True;1;False;;;;
1066;51222;OP22;FMM002+2620;20241204.062;7.5;0.0;False;False;0.002513699663164245;True;1;False;;;;
2733;51222;OP23;IKJ000+2520;20250416.140;3.25;0.0;False;False;0.002513699663164245;True;1;False;;;;
1036;51222;OP22;FMM002+2520;20241204.030;10.15;0.0;False;False;0.0025135732957973053;True;1;False;;;;
1072;51222;OP22;FMM002+2620;20241204.074;7.5;0.0;False;False;0.0025135732957973053;True;1;False;;;;
2239;51222;OP23;EIM000-2620;20250319.089;11.0;0.0;False;False;0.0025135732957973053;True;1;False;;;;
699;51222;OP22;EIM000+2520;20241210.030;5.2;0.0;False;False;0.0025134469411350726;True;1;False;;;;
1043;51222;OP22;FMM002+2520;20241204.040;3.5;0.0;False;False;0.0025134469411350726;True;1;False;;;;
1047;51222;OP22;FMM002+2520;20241204.039;11.5;0.0;False;False;0.002513320599175631;True;1;False;;;;
1055;51222;OP22;FMM002+2620;20241126.068;3.0;0.0;False;False;0.002513320599175631;True;1;False;;;;
2957;51222;OP23;KJM008+2620;20250402.084;4.0;0.0;False;False;0.002513320599175631;True;1;False;;;;
1051;51222;OP22;FMM002+2620;20241126.055;9.0;0.0;False;False;0.002513067953357459;True;1;False;;;;
1869;51222;OP23;EIM000+2520;20250408.073;6.8;0.0;False;False;0.002512689079853259;True;1;False;4.08e+18;9e+16;10.24;0.52
3031;51222;OP23;KJM008-2620;20250227.080;6.0;0.0;False;False;0.002512436560976835;True;1;False;;;;
1108;51222;OP22;XIM001+2485;20241029.008;1.0;0.0;False;False;0.002512184092850324;True;1;False;;;;
742;51222;OP22;EIM000+2614;20241121.035;7.0;0.0;False;False;0.002512057877813505;True;1;False;;;;
2218;51222;OP23;EIM000-2620;20250313.028;5.9;0.0;False;False;0.002511426992817319;True;1;False;;;;
3057;51222;OP23;KJM008-2620;20250319.035;3.0;0.0;False;False;0.0025113008538422904;True;1;False;;;;
3122;51222;OP23;KJM008-2620;20250305.066;5.9;0.0;False;False;0.002510922512931251;True;1;False;;;;
2232;51222;OP23;EIM000-2620;20250313.041;3.9;0.0;False;False;0.0025107964246258913;True;1;False;;;;
2024;51222;OP23;EIM000+2614;20250401.035;13.9;0.0;False;False;0.002510544286001205;True;1;False;;;;
2231;51222;OP23;EIM000-2620;20250313.033;13.9;0.0;False;False;0.002510544286001205;True;1;False;;;;
1482;51222;OP23;DBM000-2520;20250226.038;12.0;0.0;False;False;0.002510418235678064;True;1;False;5.58e+18;7.000000000000001e+16;10.1;0.2
843;51222;OP22;EIM000+2614;20241112.075;0.8199999999999998;0.0;False;False;0.0025102921980118486;True;1;False;1.96e+18;3e+16;9.77;0.17
897;51222;OP22;EIM000+2614;20241203.073;4.0;0.0;False;False;0.0025102921980118486;True;1;False;1.43e+18;6.1e+17;7.97;5.89
2198;51222;OP23;EIM000-2520;20250218.085;2.0;1.0;True;False;0.0;False;1;False;;;;
1135;51222;OP23;AIM000+2520;20250429.084;9.0;0.6181818181818182;True;False;0.0;False;1;False;;;;
1144;51222;OP23;AIM000+2520;20250429.070;9.0;0.6134453781512605;True;False;0.0;False;1;False;;;;
1199;51222;OP23;AIM000+2520;20250429.082;1.0;0.6090909090909091;True;False;0.0;False;1;False;;;;
2853;51222;OP23;KJM008+2520;20250508.011;0.5;0.6086956521739131;True;False;0.0;False;1;False;;;;
1223;51222;OP23;AIM000+2520;20250429.088;9.0;0.6068376068376068;True;False;0.0;False;1;False;;;;
1942;51222;OP23;EIM000+2520;20250507.025;28.0;0.6056338028169014;True;False;0.0;False;1;False;;;;
2805;51222;OP23;KJM008+2520;20250508.056;7.0;0.60431654676259;True;False;0.0;False;1;False;;;;
2044;51222;OP23;EIM000+2614;20250424.077;21.0;0.6038961038961039;True;False;0.0;False;1;False;;;;
1116;51222;OP23;AIM000+2520;20250429.063;4.0;0.5963302752293578;True;False;0.0;False;1;False;;;;
2954;51222;OP23;KJM008+2520;20250508.059;0.5;0.5958904109589042;True;False;0.0;False;1;False;;;;
1147;51222;OP23;AIM000+2520;20250429.073;7.0;0.5929203539823009;True;False;0.0;False;1;False;;;;
1170;51222;OP23;AIM000+2520;20250429.074;5.0;0.5923076923076923;True;False;0.0;False;1;False;;;;
2810;51222;OP23;KJM008+2520;20250508.016;0.5;0.5923076923076923;True;False;0.0;False;1;False;;;;
2149;51222;OP23;EIM000+2614;20250424.053;13.0;0.5912408759124088;True;False;0.0;False;1;False;;;;
1181;51222;OP23;AIM000+2520;20250429.078;1.0;0.5909090909090909;True;False;0.0;False;1;False;;;;
2839;51222;OP23;KJM008+2520;20250508.008;2.4;0.5895522388059702;True;False;0.0;False;1;False;;;;
1123;51222;OP23;AIM000+2520;20250429.067;7.0;0.5892857142857143;True;False;0.0;False;1;False;;;;
2261;51222;OP23;FTM000+2620;20250506.046;9.0;0.5887096774193549;True;False;0.0;False;1;False;;;;
2266;51222;OP23;FTM000+2620;20250506.070;4.7;0.5869565217391305;True;False;0.0;False;1;False;;;;
2898;51222;OP23;KJM008+2520;20250508.029;9.4;0.5869565217391305;True;False;0.0;False;1;False;;;;
1168;51222;OP23;AIM000+2520;20250429.074;1.0;0.5859375;True;False;0.0;False;1;False;;;;
2938;51222;OP23;KJM008+2520;20250508.048;5.9;0.5859375;True;False;0.0;False;1;False;;;;
2869;51222;OP23;KJM008+2520;20250508.028;2.4;0.5851851851851851;True;False;0.0;False;1;False;;;;
1143;51222;OP23;AIM000+2520;20250429.070;7.0;0.584070796460177;True;False;0.0;False;1;False;;;;
2719;51222;OP23;FTM004+2520;20250506.052;1.7000000000000002;0.5821917808219178;True;False;0.0;False;1;False;;;;
2767;51222;OP23;KJM008+2520;20250508.051;14.5;0.5798319327731093;True;False;0.0;False;1;False;;;;
2073;51222;OP23;EIM000+2614;20250424.055;15.0;0.5797101449275363;True;False;0.0;False;1;False;;;;
1124;51222;OP23;AIM000+2520;20250429.077;1.0;0.5794392523364486;True;False;0.0;False;1;False;;;;
2559;51222;OP23;FTM004+2520;20250429.095;7.0;0.5789473684210527;True;False;0.0;False;1;False;;;;
2893;51222;OP23;KJM008+2520;20250508.040;9.4;0.5789473684210527;True;False;0.0;False;1;False;;;;
2332;51222;OP23;FTM000+2620;20250506.068;1.7000000000000002;0.5785714285714286;True;False;0.0;False;1;False;;;;
1229;51222;OP23;AIM000+2520;20250429.091;1.0;0.5784313725490197;True;False;0.0;False;1;False;;;;
2340;51222;OP23;FTM000+2620;20250506.065;1.0;0.578125;True;False;0.0;False;1;False;;;;
2087;51222;OP23;EIM000+2614;20250424.070;17.0;0.5775862068965517;True;False;0.0;False;1;False;;;;
2074;51222;OP23;EIM000+2614;20250424.055;17.0;0.5763888888888888;True;False;0.0;False;1;False;;;;
1233;51222;OP23;AIM000+2520;20250429.093;3.0;0.5757575757575758;True;False;0.0;False;1;False;;;;
2557;51222;OP23;FTM004+2520;20250429.095;1.0;0.5757575757575758;True;False;0.0;False;1;False;;;;
2258;51222;OP23;FTM000+2620;20250506.046;1.0;0.5755395683453237;True;False;0.0;False;1;False;;;;
1122;51222;OP23;AIM000+2520;20250429.067;4.0;0.5746268656716418;True;False;0.0;False;1;False;;;;
1142;51222;OP23;AIM000+2520;20250429.070;5.0;0.5740740740740741;True;False;0.0;False;1;False;;;;
2138;51222;OP23;EIM000+2614;20250424.058;29.0;0.5735294117647058;True;False;0.0;False;1;False;;;;
2936;51222;OP23;KJM008+2520;20250508.048;0.5;0.5735294117647058;True;False;0.0;False;1;False;;;;
1187;51222;OP23;AIM000+2520;20250429.081;7.0;0.5726495726495726;True;False;0.0;False;1;False;;;;
2151;51222;OP23;EIM000+2614;20250424.053;17.0;0.5725806451612904;True;False;0.0;False;1;False;;;;
2582;51222;OP23;FTM004+2520;20250506.021;3.5;0.5723684210526315;True;False;0.0;False;1;False;;;;
1186;51222;OP23;AIM000+2520;20250429.081;4.0;0.5714285714285714;True;False;0.0;False;1;False;;;;
2055;51222;OP23;EIM000+2614;20250424.075;25.0;0.5714285714285714;True;False;0.0;False;1;False;;;;
2318;51222;OP23;FTM000+2620;20250506.043;2.5;0.5714285714285714;True;False;0.0;False;1;False;;;;
2852;51222;OP23;KJM008+2520;20250508.010;14.5;0.5714285714285714;True;False;0.0;False;1;False;;;;
2909;51222;OP23;KJM008+2520;20250508.037;2.4;0.5714285714285714;True;False;0.0;False;1;False;;;;
2677;51222;OP23;FTM004+2520;20250506.020;9.0;0.5704697986577181;True;False;0.0;False;1;False;;;;
1112;51222;OP23;AIM000+2520;20250429.064;1.0;0.5703125;True;False;0.0;False;1;False;;;;
2857;51222;OP23;KJM008+2520;20250508.011;12.9;0.5701754385964912;True;False;0.0;False;1;False;;;;
2565;51222;OP23;FTM004+2520;20250506.011;3.0;0.5695364238410596;True;False;0.0;False;1;False;;;;
1963;51222;OP23;EIM000+2520;20250507.018;19.0;0.5694444444444444;True;False;0.0;False;1;False;2.05e+18;7.000000000000001e+16;18.58;0.91
1173;51222;OP23;AIM000+2520;20250429.069;1.0;0.5689655172413793;True;False;0.0;False;1;False;;;;
2918;51222;OP23;KJM008+2520;20250508.015;7.0;0.5689655172413793;True;False;0.0;False;1;False;;;;
2940;51222;OP23;KJM008+2520;20250508.048;12.9;0.5689655172413793;True;False;0.0;False;1;False;;;;
1131;51222;OP23;AIM000+2520;20250429.084;1.0;0.5688073394495413;True;False;0.0;False;1;False;;;;
2774;51222;OP23;KJM008+2520;20250508.052;9.4;0.5686274509803921;True;False;0.0;False;1;False;;;;
2899;51222;OP23;KJM008+2520;20250508.029;12.9;0.5684931506849316;True;False;0.0;False;1;False;;;;
1230;51222;OP23;AIM000+2520;20250429.091;4.0;0.5684210526315789;True;False;0.0;False;1;False;;;;
1964;51222;OP23;EIM000+2520;20250507.018;22.0;0.5683453237410072;True;False;0.0;False;1;False;1.16e+18;9e+16;27.46;2.37
1760;51222;OP23;EIM000+2520;20250508.097;1.0;0.5681818181818182;True;False;0.0;False;1;False;;;;
2068;51222;OP23;EIM000+2614;20250424.055;5.0;0.5681818181818182;True;False;0.0;False;1;False;;;;
2152;51222;OP23;EIM000+2614;20250424.053;19.0;0.5677966101694916;True;False;0.0;False;1;False;;;;
1109;51222;OP23;AIM000+2520;20250429.065;1.0;0.5669291338582677;True;False;0.0;False;1;False;;;;
1156;51222;OP23;AIM000+2520;20250429.062;3.2;0.5663716814159292;True;False;0.0;False;1;False;;;;
1226;51222;OP23;AIM000+2520;20250429.092;5.0;0.5663716814159292;True;False;0.0;False;1;False;;;;
1222;51222;OP23;AIM000+2520;20250429.088;7.0;0.5660377358490566;True;False;0.0;False;1;False;;;;
2079;51222;OP23;EIM000+2614;20250424.055;27.0;0.5655737704918032;True;False;0.0;False;1;False;;;;
2927;51222;OP23;KJM008+2520;20250508.045;5.9;0.5655737704918032;True;False;0.0;False;1;False;;;;
2844;51222;OP23;KJM008+2520;20250508.009;0.5;0.5652173913043478;True;False;0.0;False;1;False;;;;
2941;51222;OP23;KJM008+2520;20250508.048;14.5;0.5648148148148148;True;False;0.0;False;1;False;;;;
1647;51222;OP23;EIM000+2520;20250508.090;11.0;0.5645161290322581;True;False;0.0;False;1;False;1.17e+18;2e+16;21.43;0.69
1656;51222;OP23;EIM000+2520;20250508.078;1.0;0.5645161290322581;True;False;0.0;False;1;False;;;;
2848;51222;OP23;KJM008+2520;20250508.010;2.4;0.5641025641025641;True;False;0.0;False;1;False;;;;
2939;51222;OP23;KJM008+2520;20250508.048;9.4;0.5641025641025641;True;False;0.0;False;1;False;;;;
1201;51222;OP23;AIM000+2520;20250429.082;5.0;0.5636363636363636;True;False;0.0;False;1;False;;;;
2345;51222;OP23;FTM000+2620;20250506.082;4.7;0.5633802816901409;True;False;0.0;False;1;False;;;;
1165;51222;OP23;AIM000+2520;20250429.071;5.0;0.5630252100840336;True;False;0.0;False;1;False;;;;
2132;51222;OP23;EIM000+2614;20250424.058;17.0;0.5625;True;False;0.0;False;1;False;;;;
2144;51222;OP23;EIM000+2614;20250424.053;3.0;0.5625;True;False;0.0;False;1;False;;;;
2950;51222;OP23;KJM008+2520;20250508.046;5.9;0.5620437956204379;True;False;0.0;False;1;False;;;;
2153;51222;OP23;EIM000+2614;20250424.053;21.0;0.5619834710743802;True;False;0.0;False;1;False;;;;
1148;51222;OP23;AIM000+2520;20250429.068;1.0;0.5619047619047619;True;False;0.0;False;1;False;;;;
2926;51222;OP23;KJM008+2520;20250508.045;2.4;0.5617283950617284;True;False;0.0;False;1;False;;;;
2872;51222;OP23;KJM008+2520;20250508.018;2.4;0.5615384615384615;True;False;0.0;False;1;False;;;;
1164;51222;OP23;AIM000+2520;20250429.071;3.0;0.5614035087719298;True;False;0.0;False;1;False;;;;
1200;51222;OP23;AIM000+2520;20250429.082;3.0;0.5614035087719298;True;False;0.0;False;1;False;;;;
1219;51222;OP23;AIM000+2520;20250429.088;1.0;0.5614035087719298;True;False;0.0;False;1;False;;;;
2864;51222;OP23;KJM008+2520;20250508.020;14.5;0.5611510791366906;True;False;0.0;False;1;False;;;;
2811;51222;OP23;KJM008+2520;20250508.016;2.4;0.5609756097560976;True;False;0.0;False;1;False;;;;
1761;51222;OP23;EIM000+2520;20250508.097;3.0;0.5606060606060606;True;False;0.0;False;1;False;;;;
2111;51222;OP23;EIM000+2614;20250424.067;5.0;0.5606060606060606;True;False;0.0;False;1;False;;;;
2772;51222;OP23;KJM008+2520;20250508.052;2.4;0.5606060606060606;True;False;0.0;False;1;False;;;;
2265;51222;OP23;FTM000+2620;20250506.070;1.7000000000000002;0.5605095541401274;True;False;0.0;False;1;False;;;;
2917;51222;OP23;KJM008+2520;20250508.015;5.0;0.5602836879432624;True;False;0.0;False;1;False;;;;
1183;51222;OP23;AIM000+2520;20250429.078;5.0;0.56;True;False;0.0;False;1;False;;;;
2170;51222;OP23;EIM000+2614;20250424.074;9.0;0.56;True;False;0.0;False;1;False;;;;
1151;51222;OP23;AIM000+2520;20250429.061;2.2;0.5597014925373134;True;False;0.0;False;1;False;;;;
2674;51222;OP23;FTM004+2520;20250506.020;3.0;0.5597014925373134;True;False;0.0;False;1;False;;;;
1225;51222;OP23;AIM000+2520;20250429.092;3.0;0.5596330275229358;True;False;0.0;False;1;False;;;;
2813;51222;OP23;KJM008+2520;20250508.016;9.4;0.5596330275229358;True;False;0.0;False;1;False;;;;
1117;51222;OP23;AIM000+2520;20250429.063;7.0;0.559322033898305;True;False;0.0;False;1;False;;;;
1928;51222;OP23;EIM000+2520;20250507.021;19.0;0.5588235294117647;True;False;0.0;False;1;False;4.18e+18;5e+16;28.38;0.63
2169;51222;OP23;EIM000+2614;20250424.074;7.0;0.5586206896551724;True;False;0.0;False;1;False;;;;
2771;51222;OP23;KJM008+2520;20250508.052;0.5;0.5586206896551724;True;False;0.0;False;1;False;;;;
1221;51222;OP23;AIM000+2520;20250429.088;5.0;0.5585585585585585;True;False;0.0;False;1;False;;;;
1234;51222;OP23;AIM000+2520;20250429.093;5.0;0.5584415584415584;True;False;0.0;False;1;False;;;;
1734;51222;OP23;EIM000+2520;20250508.099;13.0;0.5583333333333333;True;False;0.0;False;1;False;;;;
2951;51222;OP23;KJM008+2520;20250508.046;9.4;0.5581395348837209;True;False;0.0;False;1;False;;;;
2579;51222;OP23;FTM004+2520;20250506.016;15.0;0.5579710144927537;True;False;0.0;False;1;False;;;;
2809;51222;OP23;KJM008+2520;20250508.060;7.0;0.5579710144927537;True;False;0.0;False;1;False;;;;
1133;51222;OP23;AIM000+2520;20250429.084;5.0;0.5576923076923077;True;False;0.0;False;1;False;;;;
1215;51222;OP23;AIM000+2520;20250429.086;7.0;0.5576923076923077;True;False;0.0;False;1;False;;;;
2710;51222;OP23;FTM004+2520;20250506.055;10.7;0.5576923076923077;True;False;0.0;False;1;False;;;;
1182;51222;OP23;AIM000+2520;20250429.078;3.0;0.5575221238938053;True;False;0.0;False;1;False;;;;
2338;51222;OP23;FTM000+2620;20250506.064;1.0;0.5572519083969466;True;False;0.0;False;1;False;;;;
2115;51222;OP23;EIM000+2614;20250424.068;5.0;0.5565217391304348;True;False;0.0;False;1;False;;;;
2806;51222;OP23;KJM008+2520;20250508.060;1.0;0.556390977443609;True;False;0.0;False;1;False;;;;
1620;51222;OP23;EIM000+2520;20250508.095;9.0;0.5562913907284768;True;False;0.0;False;1;False;;;;
1209;51222;OP23;AIM000+2520;20250429.082;29.0;0.5555555555555556;True;False;0.0;False;1;False;;;;
1231;51222;OP23;AIM000+2520;20250429.091;7.0;0.5555555555555556;True;False;0.0;False;1;False;;;;
2289;51222;OP23;FTM000+2620;20250506.036;9.0;0.5555555555555556;True;False;0.0;False;1;False;;;;
3289;51222;OP23;XIM001+2485;20250507.050;0.5;0.5555555555555556;True;False;0.0;False;1;False;;;;
2299;51222;OP23;FTM000+2620;20250506.038;9.0;0.5547945205479452;True;False;0.0;False;1;False;;;;
1645;51222;OP23;EIM000+2520;20250508.090;7.0;0.5547445255474452;True;False;0.0;False;1;False;;;;
1118;51222;OP23;AIM000+2520;20250429.066;1.0;0.5546875;True;False;0.0;False;1;False;;;;
2787;51222;OP23;KJM008+2520;20250508.035;14.5;0.5546875;True;False;0.0;False;1;False;;;;
1189;51222;OP23;AIM000+2520;20250429.076;4.0;0.5544554455445545;True;False;0.0;False;1;False;;;;
2256;51222;OP23;FTM000+2620;20250506.045;0.0;0.5539568345323741;True;False;0.0;False;1;False;;;;
2770;51222;OP23;KJM008+2520;20250508.054;4.0;0.5538461538461539;True;False;0.0;False;1;False;;;;
1232;51222;OP23;AIM000+2520;20250429.093;1.0;0.5533980582524272;True;False;0.0;False;1;False;;;;
2329;51222;OP23;FTM000+2620;20250506.069;4.7;0.553030303030303;True;False;0.0;False;1;False;;;;
2763;51222;OP23;KJM008+2520;20250508.051;2.4;0.5528455284552846;True;False;0.0;False;1;False;;;;
2047;51222;OP23;EIM000+2614;20250424.077;34.0;0.5524475524475524;True;False;0.0;False;1;False;;;;
1213;51222;OP23;AIM000+2520;20250429.086;1.0;0.5523809523809524;True;False;0.0;False;1;False;;;;
2766;51222;OP23;KJM008+2520;20250508.051;12.9;0.5517241379310345;True;False;0.0;False;1;False;;;;
2759;51222;OP23;KJM008+2520;20250508.049;5.9;0.5511811023622047;True;False;0.0;False;1;False;;;;
2821;51222;OP23;KJM008+2520;20250508.019;4.0;0.5511811023622047;True;False;0.0;False;1;False;;;;
1578;51222;OP23;EIM000+2520;20250508.080;3.0;0.5508474576271186;True;False;0.0;False;1;False;;;;
2744;51222;OP23;KJM008+2520;20250508.038;2.4;0.5508474576271186;True;False;0.0;False;1;False;;;;
2897;51222;OP23;KJM008+2520;20250508.029;5.9;0.5507246376811594;True;False;0.0;False;1;False;;;;
1126;51222;OP23;AIM000+2520;20250429.077;5.0;0.5504587155963303;True;False;0.0;False;1;False;;;;
2159;51222;OP23;EIM000+2614;20250424.071;9.0;0.5504587155963303;True;False;0.0;False;1;False;;;;
2768;51222;OP23;KJM008+2520;20250508.054;0.5;0.5503875968992248;True;False;0.0;False;1;False;;;;
1127;51222;OP23;AIM000+2520;20250429.077;7.0;0.55;True;False;0.0;False;1;False;;;;
2931;51222;OP23;KJM008+2520;20250508.053;2.4;0.55;True;False;0.0;False;1;False;;;;
2130;51222;OP23;EIM000+2614;20250424.058;13.0;0.5496688741721855;True;False;0.0;False;1;False;;;;
1113;51222;OP23;AIM000+2520;20250429.064;4.0;0.5495495495495496;True;False;0.0;False;1;False;;;;
1184;51222;OP23;AIM000+2520;20250429.078;7.0;0.5495495495495496;True;False;0.0;False;1;False;;;;
1192;51222;OP23;AIM000+2520;20250429.079;4.0;0.5495495495495496;True;False;0.0;False;1;False;;;;
2440;51222;OP23;FTM004+2520;20250423.059;20.0;0.5493827160493827;True;False;0.0;False;1;False;;;;
2312;51222;OP23;FTM000+2620;20250506.037;15.0;0.5492957746478874;True;False;0.0;False;1;False;;;;
1929;51222;OP23;EIM000+2520;20250507.021;22.0;0.5491803278688525;True;False;0.0;False;1;False;1.55e+18;8e+16;28.63;1.98
1637;51222;OP23;EIM000+2520;20250508.089;5.0;0.5488721804511278;True;False;0.0;False;1;False;1.07e+18;2e+16;19.53;0.68
2162;51222;OP23;EIM000+2614;20250424.073;4.0;0.5488721804511278;True;False;0.0;False;1;False;;;;
1157;51222;OP23;AIM000+2520;20250429.062;4.2;0.5486725663716814;True;False;0.0;False;1;False;;;;
1121;51222;OP23;AIM000+2520;20250429.067;1.0;0.5483870967741935;True;False;0.0;False;1;False;;;;
2085;51222;OP23;EIM000+2614;20250424.070;9.0;0.5483870967741935;True;False;0.0;False;1;False;;;;
2330;51222;OP23;FTM000+2620;20250506.069;7.699999999999999;0.5483870967741935;True;False;0.0;False;1;False;;;;
2827;51222;OP23;KJM008+2520;20250508.024;2.4;0.547945205479452;True;False;0.0;False;1;False;;;;
2849;51222;OP23;KJM008+2520;20250508.010;5.9;0.5478260869565217;True;False;0.0;False;1;False;;;;
2720;51222;OP23;FTM004+2520;20250506.052;4.7;0.5477707006369427;True;False;0.0;False;1;False;;;;
2944;51222;OP23;KJM008+2520;20250508.050;5.9;0.5476190476190477;True;False;0.0;False;1;False;;;;
2779;51222;OP23;KJM008+2520;20250508.055;5.9;0.5474452554744526;True;False;0.0;False;1;False;;;;
2870;51222;OP23;KJM008+2520;20250508.028;4.0;0.5474452554744526;True;False;0.0;False;1;False;;;;
2158;51222;OP23;EIM000+2614;20250424.071;5.0;0.5471698113207547;True;False;0.0;False;1;False;;;;
1962;51222;OP23;EIM000+2520;20250507.018;16.0;0.5470085470085471;True;False;0.0;False;1;False;2.1e+18;7.000000000000001e+16;18.51;0.89
2855;51222;OP23;KJM008+2520;20250508.011;5.9;0.546875;True;False;0.0;False;1;False;;;;
2287;51222;OP23;FTM000+2620;20250506.036;5.0;0.5467625899280576;True;False;0.0;False;1;False;;;;
2633;51222;OP23;FTM004+2520;20250506.022;3.5;0.5467625899280576;True;False;0.0;False;1;False;;;;
1208;51222;OP23;AIM000+2520;20250429.082;25.0;0.5463917525773195;True;False;0.0;False;1;False;;;;
1204;51222;OP23;AIM000+2520;20250429.082;11.0;0.5462962962962963;True;False;0.0;False;1;False;;;;
1224;51222;OP23;AIM000+2520;20250429.092;1.0;0.5462962962962963;True;False;0.0;False;1;False;;;;
1961;51222;OP23;EIM000+2520;20250507.018;13.0;0.5461538461538461;True;False;0.0;False;1;False;2.08e+18;7.000000000000001e+16;18.57;0.9
2043;51222;OP23;EIM000+2614;20250424.077;17.0;0.5461538461538461;True;False;0.0;False;1;False;;;;
2803;51222;OP23;KJM008+2520;20250508.056;3.0;0.5460526315789473;True;False;0.0;False;1;False;;;;
1132;51222;OP23;AIM000+2520;20250429.084;3.0;0.5454545454545454;True;False;0.0;False;1;False;;;;
1188;51222;OP23;AIM000+2520;20250429.076;1.0;0.5454545454545454;True;False;0.0;False;1;False;;;;
2641;51222;OP23;FTM004+2520;20250506.023;3.5;0.5454545454545454;True;False;0.0;False;1;False;;;;
2599;51222;OP23;FTM004+2520;20250506.057;7.699999999999999;0.5448275862068965;True;False;0.0;False;1;False;;;;
2892;51222;OP23;KJM008+2520;20250508.040;5.9;0.5447761194029851;True;False;0.0;False;1;False;;;;
2945;51222;OP23;KJM008+2520;20250508.050;9.4;0.5447154471544715;True;False;0.0;False;1;False;;;;
1146;51222;OP23;AIM000+2520;20250429.073;4.0;0.5446428571428571;True;False;0.0;False;1;False;;;;
2326;51222;OP23;FTM000+2620;20250506.072;1.7000000000000002;0.5441176470588235;True;False;0.0;False;1;False;;;;
2740;51222;OP23;KJM008+2520;20250508.039;5.9;0.5441176470588235;True;False;0.0;False;1;False;;;;
2819;51222;OP23;KJM008+2520;20250508.019;0.5;0.5441176470588235;True;False;0.0;False;1;False;;;;
2955;51222;OP23;KJM008+2520;20250508.059;2.4;0.5441176470588235;True;False;0.0;False;1;False;;;;
1154;51222;OP23;AIM000+2520;20250429.062;1.2000000000000002;0.544;True;False;0.0;False;1;False;;;;
2056;51222;OP23;EIM000+2614;20250424.075;29.0;0.5434782608695652;True;False;0.0;False;1;False;;;;
2267;51222;OP23;FTM000+2620;20250506.070;7.699999999999999;0.5434782608695652;True;False;0.0;False;1;False;;;;
2598;51222;OP23;FTM004+2520;20250506.057;4.7;0.5434782608695652;True;False;0.0;False;1;False;;;;
2790;51222;OP23;KJM008+2520;20250508.036;5.9;0.5434782608695652;True;False;0.0;False;1;False;;;;
2146;51222;OP23;EIM000+2614;20250424.053;7.0;0.5433070866141733;True;False;0.0;False;1;False;;;;
1210;51222;OP23;AIM000+2520;20250429.085;1.0;0.5428571428571428;True;False;0.0;False;1;False;;;;
2168;51222;OP23;EIM000+2614;20250424.074;5.0;0.5428571428571428;True;False;0.0;False;1;False;;;;
2339;51222;OP23;FTM000+2620;20250506.064;3.0;0.5424836601307189;True;False;0.0;False;1;False;;;;
2363;51222;OP23;FTM000+2620;20250506.081;7.699999999999999;0.5424836601307189;True;False;0.0;False;1;False;;;;
2794;51222;OP23;KJM008+2520;20250508.043;5.9;0.5424836601307189;True;False;0.0;False;1;False;;;;
1153;51222;OP23;AIM000+2520;20250429.061;4.2;0.5423728813559322;True;False;0.0;False;1;False;;;;
2942;51222;OP23;KJM008+2520;20250508.050;0.5;0.5423728813559322;True;False;0.0;False;1;False;;;;
2887;51222;OP23;KJM008+2520;20250508.042;5.9;0.5422535211267606;True;False;0.0;False;1;False;;;;
1207;51222;OP23;AIM000+2520;20250429.082;21.0;0.5420560747663551;True;False;0.0;False;1;False;;;;
2263;51222;OP23;FTM000+2620;20250506.066;1.0;0.5419847328244275;True;False;0.0;False;1;False;;;;
2091;51222;OP23;EIM000+2614;20250424.050;1.0;0.5416666666666666;True;False;0.0;False;1;False;;;;
2751;51222;OP23;KJM008+2520;20250508.041;14.5;0.5416666666666666;True;False;0.0;False;1;False;;;;
1177;51222;OP23;AIM000+2520;20250429.069;9.0;0.5413533834586466;True;False;0.0;False;1;False;;;;
